aaMutations	uniqueBarcodes	medianBrightness	std
SC46R:ST57S:SE130V:SK156R	1	1.30017793149	
SC46R:ST60A:SN144S:SV148A:SK212R	1	1.40366057507	
SC46R:ST60S:SN196S:SH197L	1	1.55981317684	
SC46R:ST61A:SG65D:SM86L:SR107S:SN144D:SK156E:SI169N	1	1.63896469606	
SC46R:ST61A:SK83R:SL123Q:SE130D:SV148D:SD171G	1	1.30103367507	
SC46R:ST95A:SG132S:SQ175L:SV222E	1	1.56268015434	
SC46R:ST95A:SK99R	1	1.69486495289	
SC46R:ST95N:SV110A	1	1.30108790356	
SC46R:SV110A:SI134T:SR166H	1	1.53101267464	
SC46R:SV148A:SV174A:SV217A	1	1.30183771637	
SC46R:SV161A	1	3.25370648317	
SC46R:SV53E:SN119S	1	1.62761238702	
SC46R:SV53E:SW55R	1	1.30136897188	
SC46R:SV53E:SY143F:SN147K	1	1.46517101949	
SC46R:SV53M:SF163S:SN168S:SD171G	1	1.30148000676	
SC46R:SV53M:SH179L:SF221S	1	1.57739281186	
SC46R:SV59A:SF163L:SI186N	1	1.59809133925	
SC46R:SV59A:SV148A:SQ181L	1	1.30102990403	
SC46R:SV59E:ST60S:SY90F:SK124E:SH137R:SK138Q:SQ155L:SH179Y:SA224T	1	1.52593990485	
SC46R:SV66A:SF69L:SQ78*:SQ155R:SN210S	1	1.48569067855	
SC46R:SV66A:SH75P:SN119S	1	1.30103059876	
SC46R:SV66A:SS70G:SK207E	1	1.65582091296	
SC46R:SV66A:SV91A:SS173R:SN183I	1	1.63803251521	
SC46R:SV66E:SK77T:SI159T:SN210S	1	1.47476422266	
SC46R:SV91A:SE113G:SH137R:SD195G:SH229L	1	1.30103017756	
SC46R:SV91D:SD100G	1	1.45104999842	
SC46R:SW55R:SD115G:SY149F:SH179R:SH197R	1	1.30103192318	
SC46R:SW55R:SD80G:SR94C	1	1.60960521415	
SC46R:SW55R:SE140G:SI150N:SN210S:SH229N	1	1.29928830909	
SC46R:SW55R:SS145G:SM151T:SD153G:SD171G:SS203A	1	1.43697153096	
SC46R:SY104C:SH179L	1	1.38468830381	
SC46R:SY104D	1	1.30102999812	
SC46R:SY141S:SM151T	1	1.30108740584	
SC46R:SY180C	1	2.19736883145	
SC46R:SY64H:SF112V:SI186T	1	1.30111760907	
SC46R:SY64H:SF97I:SK105E:SI121V:SL139Q:SD153Y:SQ202P	1	1.2992135267	
SC46R:SY64H:SQ175R	1	1.60256773352	
SC46R:SY72F:SS145C	1	1.30103048075	
SC46R:SY72H:SM86K:SK111E:ST184A:SL193P:SN210S	1	1.46368866835	
SC46R:SY72N:SN133S:SY149S:SQ182R	1	1.30102999174	
SC46R:SY90H:SH137R:SK156E	1	1.47377374493	
SC46R:SY90N:SD101G:SS145R:SN168D:SD188V:SD208G	1	1.301029991	
SC46R:SY90N:SK160R:SF163I:SK207E:SD208G	1	1.30103190458	
SC46S	13	3.62198653803	0.10149173507
SC46S:SA177T	1	3.36309176664	
SC46S:SC68R:SA177T:SN183D:ST184S:SV217A	1	1.52251041527	
SC46S:SD100G	1	3.48643679397	
SC46S:SD100G:SI126V:SH179Y	1	3.42648468925	
SC46S:SD101G:SF112S:SD115G:SN119D:SG189S	1	1.3926764715	
SC46S:SD127G:SS173G	1	3.62252627677	
SC46S:SD127V:SL135R:SE140G:SL192P:SS203T	1	1.30103082229	
SC46S:SD188V:SL219Q:SL234P	1	3.5426289076	
SC46S:SD74G:SL219Q	1	3.53572708807	
SC46S:SD74V:SH79R:SY149C:SL205Q	1	1.50204785993	
SC46S:SD74V:SY90C:SF98L:SG114C:SK154E	1	1.73447109343	
SC46S:SD80G:SE113K:SG114C	1	1.30098012304	
SC46S:SE109G:SE113G	1	1.78153402491	
SC46S:SE109V:SH197R:ST223I	1	1.48476659743	
SC46S:SE109V:SN144D:SN210S	1	3.7424929663	
SC46S:SE113V:SI169T	1	3.60157229887	
SC46S:SE140G:SV191E	1	2.91470089534	
SC46S:SE170V:ST201A:SL234P	1	3.25948468468	
SC46S:SE88G:SY90D:SK138R:SK156R	1	1.30215258787	
SC46S:SE93V:SN103D:SF112S:SH137R:SD232G	1	1.30102997844	
SC46S:SF163S	1	3.1258847579	
SC46S:SF69I:SQ202P	1	1.31302613955	
SC46S:SF69I:SQ92R	1	1.30102980006	
SC46S:SF69L:SE88*:SE93K:SF112L:SN142I:SL192Q:SF221L	1	1.49783648957	
SC46S:SF69S:SM76I:SV110A:SI121V:SK164*:SH167L:SS206G	1	1.49720653571	
SC46S:SF69S:SN119D:SH167R:SI169V:SH179R:SV222A	1	1.30176115634	
SC46S:SF69Y:SN162S	1	1.3009914157	
SC46S:SF81I:SM86V:SN142S:SD188G:SD195G:SA204G	1	1.61370025446	
SC46S:SF81S:SF98L:SE140V:SN162S	1	1.45314768579	
SC46S:SF81S:SK99R:SK124R:SH146P:SK160E:SA225T	1	1.57553826881	
SC46S:SF82L:SQ92R	1	1.3010335692	
SC46S:SF82S:SK99S:SM216K:SI227T	1	1.30109354411	
SC46S:SF97I:SI165V:SQ175L:SS200G:SV222A	1	2.9360523227	
SC46S:SF97S:SN103T:SN142S:SV161E	1	3.70742537936	
SC46S:SF98L:SV110A:SK124M:SK129R:SI186F:SL192P	1	1.30161170044	
SC46S:SG102S:SV161A:SN162H:SH215P	1	1.68253122278	
SC46S:SH137R:SI169V	1	3.5374689631	
SC46S:SH167L:SL234P	1	3.36564323399	
SC46S:SH167R	1	1.39000715173	
SC46S:SH179L	1	3.24953038257	
SC46S:SH229L	1	3.5063563589	
SC46S:SH79R:SD195G	1	3.06265979962	
SC46S:SI126N	1	3.4610767496	
SC46S:SI126N:SF163I	1	3.25502289706	
SC46S:SI126T	1	3.62263242738	
SC46S:SI126V:SH146P	1	3.03261837277	
SC46S:SI126V:SV174A	1	3.83657731871	
SC46S:SI134F:SF163S:SS173G	1	1.53543680664	
SC46S:SI165F:SE220V	1	1.64201021994	
SC46S:SI169N:SG187R	1	3.55059723338	
SC46S:SI227T	1	3.4166124349	
SC46S:SI96V:SM151L:SI165S:SI169F:SQ175L:SP185S:SI186N:SG187A	1	1.30103104405	
SC46S:SK105E:SV191A:SA204V	1	3.47647455517	
SC46S:SK105M:SK138R	1	3.39027309907	
SC46S:SK111*:SG158S:SV222A:SE233G	1	1.77221894477	
SC46S:SK111R:SK124E	1	3.20408452722	
SC46S:SK124E:SI134T:SN168S:SS200G	1	1.30102999117	
SC46S:SK124R	1	3.56550145135	
SC46S:SK124R:SN144D:SN168S	1	3.53335370258	
SC46S:SK154R	1	3.25486010112	
SC46S:SK156R:SN183S:SN210H	1	3.49360849819	
SC46S:SK164R	1	3.69390271282	
SC46S:SK50R:SI227V	1	3.18841274605	
SC46S:SK50R:SV148A:SY235C	1	3.30974454704	
SC46S:SK77E:ST106A:SD127G:ST201A	1	1.71978756158	
SC46S:SK77R:SK111M:SD195N:SY235H	1	3.22962435932	
SC46S:SK77R:SL123Q:SH167R	1	1.58000455833	
SC46S:SK83E:SI121F:SY141F:SD178G	1	1.4882726803	
SC46S:SL135Q:SI227F	1	3.15071665004	
SC46S:SL192P:SD232A	1	3.35904246851	
SC46S:SL234R	1	3.62389867147	
SC46S:SL51P:ST57A:SM76V:SK129R	1	1.30103080583	
SC46S:SL51P:SY104C:SE122G:ST228I	1	1.30103003909	
SC46S:SL62P:SF98Y:SK160M	1	1.3010833579	
SC46S:SL62Q:SF69L:SI134N:SN142S	1	1.48702162062	
SC46S:SL62R:SK105R:SY149H:SL192P:SM216T	1	1.42634803697	
SC46S:SM151I	1	3.50218889028	
SC46S:SM151K:SH167L:SN196S	1	3.29725448969	
SC46S:SM151K:SN162D:SL192Q:SF221L	1	3.25935492905	
SC46S:SM151V:SQ182L:SV191A:SF221S	1	3.69630982809	
SC46S:SM231K	1	3.42027813427	
SC46S:SM231T	1	3.40423024448	
SC46S:SM76T:SF112S	1	1.3014411572	
SC46S:SM76V:SL139P:SV217D	1	1.60684511911	
SC46S:SM86T:SK207R	1	1.30537775093	
SC46S:SN103S	1	3.71441836534	
SC46S:SN119S	2	3.51303372788	0.140301824433
SC46S:SN119S:SY149C	1	3.42097966877	
SC46S:SN147Y	1	3.3723560441	
SC46S:SN147Y:SV161A	1	3.57829294714	
SC46S:SN162D:SV174A	1	3.50609895036	
SC46S:SN168Y	1	3.50483879071	
SC46S:SN183S	1	3.30964718953	
SC46S:SN196D:SY198C	1	3.35613168026	
SC46S:SP56A:SS63P:SI121V:SN144I:ST228A	1	1.3011014831	
SC46S:SQ181R:ST184A:SF221S	1	1.43856187745	
SC46S:SQ67L	1	2.86543426677	
SC46S:SQ67R:SF112Y:SQ175R	1	1.30103033775	
SC46S:SQ67R:SK124G	1	1.4957898321	
SC46S:SQ78L:SI126N:SM231V	1	3.58215807156	
SC46S:SQ78R:SF82S:SD101G:SK156M:SI159V:SM216R:SD232G	1	1.5180387601	
SC46S:SQ92*:SF98S:SN119Y:SY141N:SN157S:SD171G:SN196S	1	1.30102999761	
SC46S:SQ92R:SS200G	1	1.61939556205	
SC46S:SR166H:SV174M:SL192R	1	3.63685295419	
SC46S:SS63T	1	3.23686909081	
SC46S:SS70G:SI165V:ST223A	1	3.49774524199	
SC46S:ST116S:SN142D	1	3.25188068534	
SC46S:ST201S:SL205Q	1	1.53581894656	
SC46S:ST223A	1	3.3844875343	
SC46S:ST47A:SL58H:SF98L:SG132S:SS206G:SH229R:SM231T	1	1.3010299869	
SC46S:ST47I:SF69L:SQ181R:SE220G	1	1.59700236091	
SC46S:ST48A:SM76V:SD100G:SG102D:SI126F:SN133D:SI159N:SK207R	1	1.41244371617	
SC46S:ST48A:SY64F:ST184S	1	1.30103087447	
SC46S:ST48S:SK77R:ST201P:SE233V	1	1.99318898761	
SC46S:ST57A	1	3.0492976559	
SC46S:ST57A:SL58P:SK154E:SF163I:SP185S	1	1.30103000108	
SC46S:ST57A:SN196D	1	2.95813544278	
SC46S:ST60A:SH75R:SA108V:SF128S:SY149*:SD195N:SM216V	1	1.42179564189	
SC46S:ST60A:SY64C:SN147S:SK154R	1	1.55169320742	
SC46S:ST95I:SF97L:SV161A:ST228S	1	3.39544354043	
SC46S:SV53E:SD100H:SF221I	1	1.51341025655	
SC46S:SV53M:SI159V:SH167R:SD195Y:SK207*:SN210D	1	1.30103030445	
SC46S:SV66A:SV91A:SF112S:SV148A	1	1.74470504613	
SC46S:SV91I:SK164M	1	3.51378027828	
SC46S:SY143F:SI169V	1	3.46747201135	
SC46S:SY143H:SD232V	1	3.40425382073	
SC46S:SY149F	1	3.50332441832	
SC46S:SY149N:SN157Y:SF163I:SI186V	1	1.30151837359	
SC46S:SY235C	1	3.50015027473	
SC46S:SY64C:SK83R:SF98S:SK99R:SE109G:SD115G:SN147I:SA152T:SQ155L	1	1.30102993152	
SC46S:SY64F:SV91A:SK164R:SS203P:SK207E	1	1.38770420278	
SC46S:SY72C:SF128S:SH167R	1	1.95654243454	
SC46S:SY72C:SI134T:SH137L:SK164R	1	1.30430055728	
SC46S:SY72C:SS84P:SD127G:SF128S:SM151L:SQ202R	1	1.29944449694	
SC46S:SY72H:SF82L:ST95A:SE140K:SN210D:SV217A	1	1.30103017097	
SC46W:SD100G	1	1.46772222434	
SC46W:SF81Y:SN157S:SR166C	1	1.30103010234	
SC46W:SF98Y:SK164R	1	1.54423692224	
SC46W:SH79Y:SY143C:SY149F:SI186F	1	1.30298150424	
SC46W:SK105R:SN119S:SV222G	1	1.30159369686	
SC46Y:SD100G:SK207N:SK212*	1	1.51393093206	
SC46Y:SD80N:SG172A	1	1.30103053497	
SC46Y:SE113G:SK124R:SN144D:SF163S	1	1.82278297471	
SC46Y:SF163Y	1	1.3010300224	
SC46Y:SF69L:SF82L:SV148A:SY180H:SH215R	1	1.30102999748	
SC46Y:SF81L	1	1.48177562822	
SC46Y:SF97S:SH167R	1	1.30409522139	
SC46Y:SG102S:SI159T:SK160E:SQ175R:SD208G:SK212E	1	1.34374706088	
SC46Y:SH79R:SI126N	1	1.49492813108	
SC46Y:SK105R	1	1.50738889582	
SC46Y:SK129R:SN133S:SS173T:SQ202H:SD214E	1	1.48702406826	
SC46Y:SK50R:SI126V:SF128L:SK129E:SM151L	1	1.30011652546	
SC46Y:SK50R:SM86L:SF163S:SD195N:SR213C	1	1.29990011172	
SC46Y:SK50R:SV110A	1	1.30102944583	
SC46Y:SN119S:SN183S	1	1.90496398389	
SC46Y:SQ78R:SF112L	1	1.3010329228	
SC46Y:SQ92L:SD101N	1	1.72118519566	
SC46Y:ST57A:SC68R:ST106A:SN119S:SK138T:SQ182R	1	1.30170827274	
SC46Y:ST60A:SS70G:SH79R:SA85T:SN119Y:SE122V:SD131G:SQ202L:SY235N	1	1.30350963713	
SC46Y:ST61A:SF98L:SD101A:SK124R:SN142D:SI159V:ST201S:SM216L	1	1.48542730399	
SC46Y:SV66A:SI134V:SK160R:SD188G:SN210S:ST228A	1	1.37172285507	
SC46Y:SW55*:ST57A:SK138M:SD178H	1	1.68745858686	
SC46Y:SY180H:SE220G:SE233G	1	1.30102999999	
SC68*:SE109G:SA225V	1	1.51656220209	
SC68*:SI126T:SK138R:SI227N:SE233V	1	1.56468363303	
SC68*:SK164E:SH179Y:SD188G	1	1.30102995599	
SC68*:SL139Q:SK154R	1	1.30102991024	
SC68*:SQ78R:SF81S:SK212E	1	1.3015451218	
SC68*:ST95P:SF98L:SH179P:SN183S	1	1.71981351502	
SC68F:SI96T:SD153N:SQ155L:SF163S:SD178G:SK212E	1	1.68644622676	
SC68F:SK138E:SE140V	1	1.3010299894	
SC68F:SM86T:SV91G:SF97S:SI121F:SD131G	1	1.30137876801	
SC68F:SV217D	1	1.30103079342	
SC68G	4	3.46813767809	0.120241936586
SC68G:SA108T:SF128L:SG158V:SI159V	1	1.42857548705	
SC68G:SA204T	1	3.25913600942	
SC68G:SF98L:SI126N:SE170V	1	1.74639342393	
SC68G:SH229R	1	3.48020384092	
SC68G:SK105E:SD171G:SQ175L:SV217A:SI227V	1	1.36227683409	
SC68G:SK77E:SK124E	1	1.3669390598	
SC68G:SL218P:SF221S	1	1.3049894137	
SC68G:SM76T:SL139Q:SK154R:SG189D:SN210Y	1	1.51264135394	
SC68G:SM86L:SI227N	1	1.30110168176	
SC68G:SQ155R	1	3.26202454674	
SC68G:SY149C:SL176P	1	1.30102998624	
SC68R	8	1.40115362443	0.145745588155
SC68R:SD100G:SH137L	1	1.31399128762	
SC68R:SD101G:SE122K:SM231L	1	1.46826981016	
SC68R:SD101V:SM231T	1	1.50433958156	
SC68R:SD127G:SK207E	1	1.30481319529	
SC68R:SD127N:SI134T:SD178E:SY180H:SK212R	1	1.70287431146	
SC68R:SD131G:SI134T:SN147Y:SG172D	1	1.30385787123	
SC68R:SD171G:SE211G:SK212Q	1	1.30103006203	
SC68R:SD178V	1	1.3075937834	
SC68R:SD188V	1	1.30112348895	
SC68R:SD208G	1	1.30103211698	
SC68R:SD214G:ST228A	1	1.64445630399	
SC68R:SD74G:SK77E:SK99E:SS200G	1	1.3039240651	
SC68R:SD74V:SH79P:SN103I	1	1.30816970909	
SC68R:SD80G:ST95A:SQ181R	1	1.4310989468	
SC68R:SD80N:SF97S:SN183S	1	1.45521828046	
SC68R:SE109Q:SE122V:SH146R:SN147S:SL193P:SM216L:SL218P:SA224D	1	1.5728874635	
SC68R:SE109V:SN144D:SK154M:SG189S:SR213P	1	1.30103050248	
SC68R:SE113G:SK164Q	1	1.58025637164	
SC68R:SE130G:SN144K:SQ155P:SN183D	1	1.30273335915	
SC68R:SE140G:SY141H:SQ182L	1	1.51226706438	
SC68R:SE140V:ST184S:SS203C	1	1.30102997858	
SC68R:SF112S:SK138E:SN183S:SD188G:SD214G	1	1.44813701894	
SC68R:SF128L:SS173G	1	1.5104155637	
SC68R:SF128L:SV148I:SM231K	1	1.30103057057	
SC68R:SF69I:SD127G:SY149C:SI159V	1	1.30108067827	
SC68R:SF69I:SE93G:SG226V:SH229R	1	1.30102998908	
SC68R:SF69L:SF81L:SA108G:SY149H:SQ181R:SK212E	1	1.30103013607	
SC68R:SF69L:SF82S:SF98L:SF112L:SN147S:SS200G:SM231V:SY235C	1	1.30103055774	
SC68R:SF69L:SM86V:SI96T:SK105R:SN119S:SE140G:SK164*	1	1.30103003807	
SC68R:SF69L:SS84T:SE88G:SY141H:SY198C:SQ202R:SL219P	1	1.30102996064	
SC68R:SF69V:SM76T:SK207E:SD208G	1	1.53142949765	
SC68R:SF69Y:SQ78L:SM86T:SG132R	1	1.30017558891	
SC68R:SF81S:SL123P:SV148L:SY235C	1	1.30119399563	
SC68R:SF81S:SV110A:ST116S:SN133S:SN147S:SK154E	1	1.30006693452	
SC68R:SF81Y:SK105M:SN144S	1	1.47437592665	
SC68R:SF82I:SN103S	1	1.30103036567	
SC68R:SF82S:ST95S:SQ181L	1	1.67859249359	
SC68R:SF97I:SI134N:SY198H	1	1.5157405208	
SC68R:SF97S:SK124E:SH229R	1	1.34177365537	
SC68R:SG189D	1	1.68674150825	
SC68R:SG89C:SN162S:SN183D:SP209T	1	1.4249760487	
SC68R:SH167Y:SV174A:SL176H:ST223A	1	1.57781630047	
SC68R:SH197Y	1	1.30103000286	
SC68R:SH75R	1	1.30102955357	
SC68R:SH75R:SH137Y:SI159L	1	1.3116380482	
SC68R:SH75R:SL135P:SH179L	1	1.29815593958	
SC68R:SH75R:SN147H:SL199Q:SF221L	1	1.30022936507	
SC68R:SH75Y:SI96T	1	1.30103149446	
SC68R:SH79R:SD101N:SQ155R:SN183D	1	1.66424410085	
SC68R:SI121T:SS145C:SQ181L:SF221I	1	1.3015765686	
SC68R:SI134F:SN142D:SK156R:SF221L	1	1.3005582737	
SC68R:SI134T	1	1.44646350719	
SC68R:SI150T	1	1.30240057094	
SC68R:SI159V:SQ202P	1	1.87895618559	
SC68R:SI165T:SN196S:SK212T	1	1.50128962531	
SC68R:SI96F:SL193Q	1	1.3010299901	
SC68R:SI96N:SF97Y:SF128S:SI169T:SY198F:SN210I:SK212N	1	1.43431609839	
SC68R:SI96V:SK111E:SK129E:ST223A:SY235C	1	1.30121325274	
SC68R:SK111*:SQ181H	1	1.30161114945	
SC68R:SK124M:SQ182R:SK212E:SL219Q	1	1.51970306654	
SC68R:SK129E	1	1.36504589823	
SC68R:SK138R:SH146R:SK207R:SE220G	1	1.42047998004	
SC68R:SK156R:SK212R	1	1.46396168472	
SC68R:SK164E:SN168D:SV191A:SN210I	1	1.30103001079	
SC68R:SK77*:SA108G:SN119D:SQ155R:SI165N:SV191A:SL234P	1	1.59316347023	
SC68R:SK77*:SQ78R:SS145G:SN147S	1	1.56430945269	
SC68R:SK77E:SH79P:SV91D	1	1.34885356964	
SC68R:SK77E:SR107H:SQ155R:SK156R:SL193P	1	1.30107606818	
SC68R:SK77E:SR120C:SV222G	1	1.52235393956	
SC68R:SK77G:SE109G:ST116A:SG136E:SY143C	1	1.30108515428	
SC68R:SK77N:SN196S:SS203P:SM231K	1	1.59468222039	
SC68R:SK77R:SN162S:SH167L:SN210S	1	1.30105545349	
SC68R:SK77R:SQ92R:SG172D	1	1.30103125941	
SC68R:SK77R:ST116A:SE211G	1	1.30107479983	
SC68R:SK83E:SF98L:SK105M:SD131V	1	1.30103005721	
SC68R:SK83E:SI159T:SS173G:SS200G:SE211V:SL219P	1	1.39482466925	
SC68R:SK83E:SN196S	1	1.85666515928	
SC68R:SK83E:SV222A:SG226R:SG230D	1	1.63462574222	
SC68R:SK83R:SI134V:SD178G:SP185L:SA204P	1	1.30103007117	
SC68R:SK83R:SN157I	1	1.30140356922	
SC68R:SK99R:SG187D	1	1.30102999109	
SC68R:SL123P:SL176P	1	1.57918193407	
SC68R:SL135P:SN142Y:SI227T	1	1.30198833243	
SC68R:SL192P	1	1.3010299867	
SC68R:SL199Q:ST228S	1	1.71485528487	
SC68R:SM151V	1	1.30710230456	
SC68R:SM76K:SD115G	1	1.30105028093	
SC68R:SM76K:SK111E:SD208V	1	1.68207248396	
SC68R:SM76L	1	1.30157242657	
SC68R:SM76V:SD100Y:SN119D:SN162S:SM231L	1	1.42413337662	
SC68R:SM86K:SE109G:SI150V	1	1.55395901675	
SC68R:SM86L:SH179R:SV222A	1	1.30449609525	
SC68R:SM86R:SF128L	1	1.54996130401	
SC68R:SM86T	1	1.5120519074	
SC68R:SM86T:SI121V:SL135P:SD208G	1	1.30107536097	
SC68R:SN133S:SN142D:SE170G:SL192Q	1	1.30697014376	
SC68R:SN142D:SS200G	1	1.456770366	
SC68R:SN142S:SH146R:SV148I	1	1.4095233794	
SC68R:SN147S:SD178V:SN183D:SM216I	1	1.45774910412	
SC68R:SN162D	1	1.50397143011	
SC68R:SN162D:SL219Q	1	1.30103072843	
SC68R:SN196Y	1	1.30108210974	
SC68R:SP73R:SF97L:SD127G:SD131G:SH167R	1	1.42561610937	
SC68R:SP87R:SI126F:SH197L	1	1.30103074801	
SC68R:SQ78R:SN103D:SI126V:SN147I:SI169N:SK212R	1	1.30103091705	
SC68R:SQ92L:SV148D	1	1.30103026537	
SC68R:SR71H:SF128S:SH215R:SI227T	1	1.44126747347	
SC68R:SR94S:SF128P:SV148A:SV174A:SS200G	1	1.57918128077	
SC68R:SS70R:SK105R:SN168D:SI186T:SL205Q	1	1.30243979937	
SC68R:ST106A:SY143N:SV148A:SK207R	1	1.3007251468	
SC68R:ST116A:SV174E:SL205R	1	1.30102982383	
SC68R:ST116A:SY141F	1	1.54363885247	
SC68R:ST228A	1	1.88935477671	
SC68R:ST95A:SN162D:SE170V:SY180C:SV191A	1	1.72657108566	
SC68R:ST95A:SN183S:SK207E	1	1.30112343925	
SC68R:ST95N:SI134V:SS145G:SF163L:SL199M:SE233G	1	1.30111433643	
SC68R:SV110A:SN157S:SV174E	1	1.31003428555	
SC68R:SV110E:SL123Q:SI159V	1	1.30543170403	
SC68R:SV148A:SA152G:SL193P	1	1.30103060117	
SC68R:SV91F:SK160N:SL192P:ST223A	1	1.3006697847	
SC68R:SV91G:SN142Y	1	1.30103302391	
SC68R:SY104H:SI165T:SH167R	1	1.30167037995	
SC68R:SY104H:SK124R:SK160M:SD232G	1	1.30103092161	
SC68R:SY104H:SN133S:SN157S:SQ182P:SF221L	1	1.30109356599	
SC68R:SY141C:SK154E:SV174A	1	1.30103073363	
SC68R:SY141H:SD208G	1	1.30102984133	
SC68R:SY143H	1	1.66172602036	
SC68R:SY143H:SN144S:ST201A	1	1.30102986087	
SC68R:SY235C	1	1.5274280396	
SC68R:SY72H:SE88G	1	1.62843677809	
SC68R:SY72H:SI169N:SV174M:SV191A	1	1.30806555161	
SC68R:SY90F:SE113V:SK156M:SH167L	1	1.30103173305	
SC68S	12	3.54727170856	0.150017715637
SC68S:SA108G:SH137R:SL205Q	1	1.30103003596	
SC68S:SA85T:SK111M:SK129R:SQ202R	1	3.19707238525	
SC68S:SD100G:SN157S:SI169T:SM231V	1	3.49764242335	
SC68S:SD115G	1	3.56475279335	
SC68S:SD115H:SK124*:SN142D:SG172S	1	1.88449350073	
SC68S:SD195G	2	3.57388125067	0.0799754644837
SC68S:SD74V:SK164T:SD178N	1	3.39689075367	
SC68S:SD80V:SF81Y:ST228A	1	1.30104251507	
SC68S:SE113V:ST116A:SN119S	1	3.25948036257	
SC68S:SE122K	1	3.52957983294	
SC68S:SE130G:SP190L:ST228S	1	3.25877483674	
SC68S:SF128S:SG136R:SN162I:SG172S:SL192P	1	1.30348672848	
SC68S:SF81L:SK160R:SF221I	1	1.5435559527	
SC68S:SF81S:SE113G:SK124E:SN168Y	1	1.30103001211	
SC68S:SF81S:SM86V:SQ92R:SE130G:SK164M:SI227V	1	1.38850735703	
SC68S:SF81Y:SY104H:SS203T	1	1.5534653184	
SC68S:SF82L:SF128I:SI150F:SM151V:SD232G	1	1.42816181722	
SC68S:SF82L:SS84F:SL193P	1	1.30103081594	
SC68S:SF82L:SY90H:SK111R:SN119S:SK156M:SI159V:SI165V	1	1.68209372099	
SC68S:SF82S:SD101V:SL123P:SQ155L	1	1.30002385521	
SC68S:SF82Y:ST106A:SN196S:SD232V	1	1.3012571672	
SC68S:SF97L:SN103Y:SM231L:SL234Q	1	3.55513744078	
SC68S:SF98L:SN119S:SK154T:SS206C	1	1.30103000019	
SC68S:SH75R:SY198H:SE220K	1	1.30103000631	
SC68S:SH79Y:SN162S	1	3.40242072498	
SC68S:SI126T	1	3.36925896385	
SC68S:SI150T:SI159T:SN168Y	1	1.30103145741	
SC68S:SI169T	1	3.43832550108	
SC68S:SI227T:SH229R	1	3.49446668945	
SC68S:SI96N:SE122G:SF163S:SR166H:SV222M	1	1.68767175071	
SC68S:SI96T:SL192Q:SH215R	1	1.30259846561	
SC68S:SI96T:SL199Q:SV217A	1	1.42285805801	
SC68S:SK111E	1	1.30210574048	
SC68S:SK154E:SL205Q	1	1.30537363586	
SC68S:SK154R	1	3.40777126832	
SC68S:SK154R:SQ202L	1	3.27397987786	
SC68S:SK160T	1	3.53553980617	
SC68S:SK212E	1	3.52226880227	
SC68S:SK77E:SQ155R:SD214G	1	1.30103015625	
SC68S:SK77M:ST106A:SK111R:SI121V:SD178G:ST184A:SE233V	1	1.58974867768	
SC68S:SK77R:SE93G:SN103T:ST106A:SN133S:SH146R:SN162S:SE233V	1	1.30102764023	
SC68S:SK83R	1	1.59407238547	
SC68S:SK99E	1	3.55461251461	
SC68S:SL192P	1	3.12823845016	
SC68S:SM76L	1	3.3556747594	
SC68S:SM76T:SK77R:SN168T:SN183Y	1	1.30103001654	
SC68S:SM86I:SI159F:SK164R:SH167R:SD195N:SK207I	1	1.54193584123	
SC68S:SM86T:SN103D:ST106A:SK129E:SK138E:ST201A	1	1.52849195271	
SC68S:SN103K:SE122V	1	3.60268657014	
SC68S:SN119D	1	1.30103080882	
SC68S:SN133D:SN144D:SN157S:SI186V	1	1.30194102159	
SC68S:SN147Y	1	3.26395394544	
SC68S:SQ78R:SI121T:SL135Q:SD195G	1	1.44856590747	
SC68S:SS206C	1	3.21742047194	
SC68S:SS70G:SM76K:SN142D:SI227L	1	1.85728556762	
SC68S:SV110A:SE130G	1	1.65056235902	
SC68S:SV110A:SF128S:SN142I:SQ155*:SV222A	1	1.30381989812	
SC68S:SV148D:SE170G:SN183S	1	1.30145084031	
SC68S:SY104H:SH197R:SD208G:ST223A	1	1.30103100524	
SC68W:SF82L:SV110A:SK129E:SH179L	1	1.30002832755	
SC68W:SK77R:SM151T	1	1.30103084526	
SC68Y	1	3.50499128987	
SC68Y:SA85S:SE93G:SI159V:SQ202L:SD208G:SK212R:SH229L:SM231T	1	1.30213677949	
SC68Y:SD101V:SK156M	1	1.38355012529	
SC68Y:SD153G:SM216V	1	1.47635638369	
SC68Y:SL139Q	1	1.30103001596	
SC68Y:SQ78P:ST106A:SE122G:SD188G:SN196D:ST201A:SE220K	1	1.30108996634	
SC68Y:ST106A:SI126F:SN133D:SV148A:SK164R:SL192P	1	1.30103030961	
SD100A	3	3.62014772495	0.0216029846522
SD100A:SD188V	1	3.35608367903	
SD100A:SF163L	1	3.30783006228	
SD100A:SN119S:SN210F:SD232G	1	3.57818988081	
SD100A:SN133S	1	3.53309036748	
SD100E	2	3.66613720728	0.102892613009
SD100E:SI134T	1	3.65426945746	
SD100E:SI150L:SV161E:SD171G	1	3.25794792155	
SD100E:SN147I:SS173N:SH179R:SE233V	1	1.302597514	
SD100E:SV148A:SD171G:SL192P	1	3.24405952774	
SD100G	27	3.68244713442	0.0977362844613
SD100G:SD101G:SI227V	1	3.71235394695	
SD100G:SD101G:SK105R	1	3.72456340542	
SD100G:SD101G:SK212E	1	3.69350067071	
SD100G:SD101G:SM231T	1	3.59239350042	
SD100G:SD115G:SD153V:SI169T:SK207R	1	3.62244661604	
