,value
2998,0
2999,1
3000,1
3001,1
3002,1
3003,0
3004,1
3005,1
3006,0
3007,0
3008,0
3009,0
3010,1
3011,0
3012,1
3013,0
3014,1
3015,1
3016,1
3017,0
3018,1
3019,0
3020,1
3021,0
3022,1
3023,0
3024,0
3025,1
3026,1
3027,0
3028,0
3029,1
3030,1
3031,0
3032,1
3033,0
3034,1
3035,1
3036,0
3037,0
3038,1
3039,0
3040,0
3041,1
3042,1
3043,1
3044,0
3045,1
3046,1
3047,0
3048,1
3049,1
3050,0
3051,0
3052,1
3053,1
3054,0
3055,1
3056,0
3057,1
3058,0
3059,1
3060,0
3061,0
3062,1
3063,0
3064,0
3065,0
3066,1
3067,0
3068,1
3069,0
3070,1
3071,0
3072,0
3073,0
3074,1
3075,1
3076,1
3077,0
3078,1
3079,1
3080,0
3081,1
3082,0
3083,0
3084,1
3085,0
3086,0
3087,0
3088,1
3089,0
3090,0
3091,1
3092,0
3093,1
3094,0
3095,1
3096,1
3097,0
3098,1
3099,0
3100,0
3101,1
3102,0
3103,0
3104,1
3105,1
3106,1
3107,1
3108,1
3109,0
3110,0
3111,0
3112,1
3113,0
3114,0
3115,0
3116,1
3117,0
3118,0
3119,1
3120,0
3121,1
3122,0
3123,0
3124,1
3125,1
3126,1
3127,0
3128,1
3129,1
3130,0
3131,1
3132,0
3133,0
3134,0
3135,0
3136,1
3137,1
3138,0
3139,0
3140,0
3141,1
3142,1
3143,1
3144,0
3145,1
3146,1
3147,1
3148,1
3149,1
3150,0
3151,1
3152,0
3153,0
3154,0
3155,0
3156,0
3157,1
3158,0
3159,0
3160,0
3161,0
3162,0
3163,1
3164,0
3165,1
3166,1
3167,1
3168,1
3169,0
3170,0
3171,0
3172,1
3173,1
3174,0
3175,0
3176,0
3177,0
3178,1
3179,1
3180,1
3181,0
3182,0
3183,1
3184,1
3185,1
3186,1
3187,1
3188,1
3189,0
3190,0
3191,0
3192,1
3193,0
3194,0
3195,1
3196,0
3197,1
3198,1
3199,0
3200,1
3201,0
3202,0
3203,0
3204,1
3205,1
3206,0
3207,1
3208,1
3209,0
3210,0
3211,1
3212,0
3213,0
3214,1
3215,1
3216,1
3217,0
3218,0
3219,0
3220,1
3221,1
3222,1
3223,0
3224,0
3225,1
3226,0
3227,0
3228,1
3229,1
3230,1
3231,1
3232,1
3233,1
3234,0
3235,0
3236,0
3237,0
3238,1
3239,0
3240,0
3241,1
3242,1
3243,0
3244,1
3245,0
3246,0
3247,0
3248,1
3249,0
3250,0
3251,0
3252,1
3253,1
3254,1
3255,0
3256,1
3257,1
3258,0
3259,1
3260,0
3261,1
3262,0
3263,1
3264,1
3265,0
3266,1
3267,0
3268,0
3269,1
3270,1
3271,0
3272,0
3273,1
3274,0
3275,1
3276,1
3277,1
3278,1
3279,1
3280,0
3281,0
3282,1
3283,0
3284,1
3285,1
3286,0
3287,0
3288,0
3289,0
3290,1
3291,0
3292,1
3293,0
3294,0
3295,1
3296,1
3297,0
3298,0
3299,1
3300,0
3301,1
3302,0
3303,1
3304,0
3305,1
3306,0
3307,1
3308,1
3309,0
3310,1
3311,1
3312,0
3313,0
3314,1
3315,0
3316,0
3317,0
3318,0
3319,0
3320,1
3321,1
3322,0
3323,0
3324,0
3325,1
3326,0
3327,1
3328,0
3329,0
3330,0
3331,1
3332,1
3333,1
3334,0
3335,0
3336,1
3337,1
3338,1
3339,1
3340,0
3341,0
3342,1
3343,0
3344,1
3345,0
3346,0
3347,0
3348,1
3349,0
3350,0
3351,1
3352,0
3353,0
3354,0
3355,1
3356,1
3357,1
3358,0
3359,1
3360,1
3361,0
3362,1
3363,0
3364,1
3365,1
3366,1
3367,0
3368,0
3369,0
3370,1
3371,1
3372,1
3373,1
3374,1
3375,0
3376,1
3377,0
3378,1
3379,0
3380,1
3381,0
3382,1
3383,0
3384,0
3385,1
3386,0
3387,0
3388,0
3389,0
3390,1
3391,0
3392,0
3393,1
3394,0
3395,1
3396,1
3397,0
3398,0
3399,1
3400,0
3401,0
3402,1
3403,0
3404,0
3405,1
3406,1
3407,0
3408,1
3409,0
3410,1
3411,1
3412,0
3413,0
3414,0
3415,0
3416,1
3417,1
3418,0
3419,0
3420,1
3421,1
3422,1
3423,1
3424,1
3425,0
3426,1
3427,0
3428,0
3429,0
3430,0
3431,1
3432,0
3433,1
3434,1
3435,0
3436,0
3437,1
3438,1
3439,0
3440,0
3441,1
3442,0
3443,0
3444,0
3445,0
3446,0
3447,0
3448,0
3449,0
3450,0
3451,0
3452,1
3453,0
3454,1
3455,0
3456,1
3457,0
3458,1
3459,0
3460,0
3461,1
3462,0
3463,1
3464,0
3465,0
3466,1
3467,0
3468,0
3469,1
3470,0
3471,1
3472,0
3473,1
3474,0
3475,0
3476,1
3477,0
3478,0
3479,0
3480,0
3481,1
3482,0
3483,1
3484,1
3485,1
3486,1
3487,0
3488,0
3489,1
3490,0
3491,0
3492,0
3493,1
3494,1
3495,1
3496,0
3497,0
3498,0
3499,1
3500,1
3501,1
3502,0
3503,1
3504,1
3505,1
3506,0
3507,0
3508,0
3509,0
3510,0
3511,1
3512,1
3513,0
3514,1
3515,1
3516,0
3517,1
3518,0
3519,0
3520,1
3521,1
3522,0
3523,1
3524,0
3525,1
3526,0
3527,0
3528,1
3529,1
3530,1
3531,0
3532,0
3533,1
3534,0
3535,0
3536,1
3537,1
3538,0
3539,0
3540,1
3541,1
3542,0
3543,0
3544,1
3545,1
3546,1
3547,1
3548,1
3549,0
3550,1
3551,0
3552,1
3553,0
3554,0
3555,0
3556,1
3557,1
3558,0
3559,1
3560,0
3561,1
3562,0
3563,1
3564,0
3565,0
3566,0
3567,0
3568,0
3569,0
3570,1
3571,0
3572,1
3573,0
3574,0
3575,0
3576,0
3577,0
3578,1
3579,1
3580,0
3581,1
3582,0
3583,1
3584,0
3585,0
3586,0
3587,1
3588,1
3589,0
3590,1
3591,0
3592,1
3593,0
3594,1
3595,1
3596,0
3597,0
3598,0
3599,1
3600,1
3601,0
3602,0
3603,1
3604,1
3605,0
3606,1
3607,0
3608,0
3609,1
3610,1
3611,0
3612,0
3613,0
3614,1
3615,1
3616,0
3617,1
3618,0
3619,0
3620,1
3621,1
3622,0
3623,0
3624,0
3625,1
3626,1
3627,0
3628,0
3629,0
3630,1
3631,0
3632,0
3633,0
3634,0
3635,0
3636,0
3637,1
3638,0
3639,1
3640,0
3641,0
3642,1
3643,1
3644,1
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0
3652,1
3653,1
3654,0
3655,0
3656,0
3657,1
3658,0
3659,1
3660,0
3661,0
3662,1
3663,0
3664,1
3665,1
3666,1
3667,0
3668,0
3669,0
3670,0
3671,0
3672,1
3673,1
3674,0
3675,0
3676,1
3677,1
3678,0
3679,1
3680,1
3681,1
3682,1
3683,0
3684,1
3685,0
3686,0
3687,0
3688,1
3689,1
3690,0
3691,1
3692,0
3693,1
3694,0
3695,0
3696,0
3697,0
3698,0
3699,1
3700,0
3701,1
3702,1
3703,1
3704,0
3705,0
3706,1
3707,0
3708,0
3709,1
3710,1
3711,0
3712,1
3713,1
3714,1
3715,1
3716,0
3717,1
3718,1
3719,0
3720,1
3721,0
3722,0
3723,0
3724,1
3725,1
3726,0
3727,0
3728,1
3729,1
3730,0
3731,1
3732,0
3733,1
3734,0
3735,1
3736,0
3737,0
3738,0
3739,1
3740,1
3741,0
3742,1
3743,0
3744,1
3745,0
3746,0
3747,0
3748,0
3749,1
3750,1
3751,1
3752,1
3753,0
3754,0
3755,0
3756,0
3757,1
3758,1
3759,0
3760,1
3761,1
3762,0
3763,1
3764,0
3765,1
3766,1
3767,0
3768,1
3769,1
3770,0
3771,1
3772,0
3773,0
3774,0
3775,0
3776,1
3777,0
3778,1
3779,1
3780,1
3781,0
3782,0
3783,0
3784,0
3785,0
3786,1
3787,0
3788,1
3789,0
3790,1
3791,0
3792,1
3793,1
3794,1
3795,0
3796,1
3797,1
3798,1
3799,0
3800,0
3801,0
3802,1
3803,1
3804,1
3805,1
3806,0
3807,0
3808,1
3809,1
3810,0
3811,0
3812,1
3813,0
3814,0
3815,0
3816,0
3817,0
3818,0
3819,1
3820,0
3821,0
3822,0
3823,0
3824,0
3825,0
3826,1
3827,0
3828,0
3829,0
3830,0
3831,1
3832,0
3833,1
3834,1
3835,1
3836,0
3837,0
3838,0
3839,1
3840,0
3841,1
3842,1
3843,0
3844,0
3845,0
3846,0
3847,0
3848,0
3849,0
3850,1
3851,0
3852,0
3853,1
3854,1
3855,0
3856,0
3857,1
3858,1
3859,1
3860,0
3861,1
3862,0
3863,0
3864,0
3865,1
3866,1
3867,0
3868,0
3869,1
3870,0
3871,1
3872,1
3873,1
3874,1
3875,1
3876,0
3877,1
3878,0
3879,0
3880,1
3881,0
3882,1
3883,1
3884,0
3885,0
3886,1
3887,0
3888,0
3889,1
3890,0
3891,0
3892,0
3893,0
3894,0
3895,0
3896,0
3897,0
3898,1
3899,1
3900,0
3901,1
3902,0
3903,0
3904,1
3905,0
3906,1
3907,1
3908,1
3909,0
3910,0
3911,0
3912,0
3913,1
3914,1
3915,1
3916,1
3917,1
3918,0
3919,0
3920,1
3921,0
3922,0
3923,0
3924,0
3925,0
3926,0
3927,0
3928,0
3929,1
3930,1
3931,0
3932,0
3933,0
3934,1
3935,0
3936,1
3937,0
3938,1
3939,0
3940,0
3941,0
3942,0
3943,0
3944,1
3945,0
3946,0
3947,0
3948,1
3949,0
3950,1
3951,1
3952,1
3953,1
3954,0
3955,0
3956,1
3957,0
3958,1
3959,1
3960,0
3961,1
3962,1
3963,1
3964,0
3965,1
3966,1
3967,0
3968,1
3969,1
3970,0
3971,0
3972,1
3973,1
3974,1
3975,0
3976,0
3977,0
3978,0
3979,0
3980,0
3981,1
3982,0
3983,1
3984,1
3985,1
3986,1
3987,0
3988,1
3989,1
3990,1
3991,0
3992,0
3993,0
3994,0
3995,0
3996,0
3997,0
3998,1
3999,0
4000,1
4001,0
4002,1
4003,1
4004,1
4005,1
4006,1
4007,0
4008,0
4009,1
4010,1
4011,0
4012,1
4013,1
4014,1
4015,1
4016,1
4017,1
4018,1
4019,0
4020,1
4021,0
4022,0
4023,0
4024,1
4025,1
4026,1
4027,1
4028,1
4029,1
4030,0
4031,1
4032,0
4033,1
4034,0
4035,1
4036,0
4037,1
4038,0
4039,1
4040,1
4041,0
4042,0
4043,1
4044,0
4045,0
4046,1
4047,1
4048,0
4049,0
4050,0
4051,0
4052,0
4053,1
4054,0
4055,1
4056,1
4057,0
4058,0
4059,0
4060,0
4061,0
4062,1
4063,0
4064,1
4065,0
4066,1
4067,0
4068,0
4069,0
4070,1
4071,1
4072,1
4073,1
4074,1
4075,1
4076,0
4077,1
4078,0
4079,1
4080,1
4081,1
4082,1
4083,0
4084,1
4085,1
4086,1
4087,0
4088,1
4089,0
4090,1
4091,1
4092,0
4093,1
4094,1
4095,1
4096,0
4097,0
4098,0
4099,0
4100,1
4101,1
4102,0
4103,0
4104,1
4105,0
4106,1
4107,0
4108,1
4109,0
4110,0
4111,0
4112,0
4113,0
4114,0
4115,0
4116,1
4117,1
4118,1
4119,0
4120,1
4121,0
4122,0
4123,0
4124,0
4125,1
4126,1
4127,1
4128,0
4129,1
4130,0
4131,0
4132,0
4133,0
4134,1
4135,1
4136,0
4137,0
4138,0
4139,1
4140,1
4141,0
4142,1
4143,1
4144,1
4145,0
4146,1
4147,1
4148,1
4149,0
4150,1
4151,1
4152,0
4153,1
4154,1
4155,0
4156,0
4157,0
4158,1
4159,1
4160,1
4161,0
4162,0
4163,0
4164,0
4165,1
4166,1
4167,1
4168,0
4169,1
4170,0
4171,0
4172,0
4173,0
4174,1
4175,1
4176,0
4177,0
4178,1
4179,1
4180,1
4181,0
4182,0
4183,0
4184,0
4185,0
4186,1
4187,1
4188,0
4189,1
4190,1
4191,0
4192,0
4193,1
4194,0
4195,1
4196,1
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,0
4205,0
4206,0
4207,1
4208,1
4209,1
4210,1
4211,1
4212,0
4213,1
4214,1
4215,1
4216,1
4217,0
4218,0
4219,0
4220,0
4221,1
4222,0
4223,0
4224,1
4225,0
4226,0
4227,0
4228,0
4229,0
4230,1
4231,0
4232,1
4233,0
4234,0
4235,1
4236,0
4237,0
4238,1
4239,0
4240,0
4241,1
4242,1
4243,1
4244,0
4245,1
4246,0
4247,0
4248,0
4249,1
4250,1
4251,1
4252,0
4253,1
4254,1
4255,1
4256,0
4257,0
4258,1
4259,1
4260,1
4261,0
4262,0
4263,0
4264,0
4265,0
4266,1
4267,0
4268,1
4269,0
4270,0
4271,0
4272,1
4273,0
4274,1
4275,0
4276,0
4277,1
4278,0
4279,1
4280,1
4281,1
4282,0
4283,1
4284,1
4285,0
4286,1
4287,1
4288,0
4289,0
4290,0
4291,1
4292,0
4293,0
4294,0
4295,1
4296,0
4297,0
4298,1
4299,1
4300,0
4301,1
4302,0
4303,1
4304,1
4305,0
4306,0
4307,0
4308,1
4309,0
4310,1
4311,1
4312,0
4313,0
4314,1
4315,1
4316,0
4317,1
4318,1
4319,1
4320,1
4321,0
4322,1
4323,1
4324,1
4325,1
4326,1
4327,0
4328,1
4329,1
4330,0
4331,0
4332,1
4333,0
4334,1
4335,1
4336,0
4337,1
4338,0
4339,0
4340,0
4341,1
4342,0
4343,0
4344,0
4345,0
4346,0
4347,0
4348,1
4349,0
4350,1
4351,1
4352,1
4353,0
4354,0
4355,1
4356,0
4357,1
4358,0
4359,0
4360,1
4361,0
4362,1
4363,0
4364,1
4365,1
4366,0
4367,0
4368,0
4369,0
4370,1
4371,0
4372,1
4373,1
4374,1
4375,0
4376,0
4377,1
4378,0
4379,1
4380,0
4381,1
4382,0
4383,1
4384,1
4385,0
4386,1
4387,1
4388,0
4389,1
4390,1
4391,0
4392,1
4393,0
4394,0
4395,1
4396,1
4397,0
4398,0
4399,0
4400,0
4401,0
4402,1
4403,0
4404,0
4405,0
4406,1
4407,1
4408,1
4409,0
4410,0
4411,0
4412,1
4413,1
4414,1
4415,0
4416,0
4417,1
4418,1
4419,0
4420,1
4421,1
4422,0
4423,0
4424,0
4425,1
4426,1
4427,1
4428,1
4429,0
4430,1
4431,0
4432,1
4433,0
4434,1
4435,1
4436,0
4437,0
4438,1
4439,1
4440,1
4441,0
4442,1
4443,0
4444,0
4445,1
4446,0
4447,1
4448,1
4449,1
4450,0
4451,1
4452,1
4453,1
4454,0
4455,1
4456,0
4457,0
4458,1
4459,0
4460,0
4461,1
4462,1
4463,1
4464,0
4465,1
4466,0
4467,0
4468,0
4469,1
4470,0
4471,1
4472,1
4473,0
4474,0
4475,1
4476,1
4477,0
4478,1
4479,1
4480,0
4481,0
4482,1
4483,1
4484,1
4485,0
4486,0
4487,0
4488,1
4489,1
4490,0
4491,1
4492,0
4493,1
4494,0
4495,1
4496,0
4497,1
4498,0
4499,1
4500,1
4501,1
4502,0
4503,0
4504,0
4505,1
4506,0
4507,0
4508,1
4509,0
4510,0
4511,1
4512,1
4513,0
4514,1
4515,0
4516,0
4517,1
4518,1
4519,0
4520,1
4521,0
4522,1
4523,1
4524,1
4525,0
4526,1
4527,1
4528,1
4529,0
4530,1
4531,1
4532,1
4533,0
4534,1
4535,0
4536,1
4537,1
4538,1
4539,1
4540,0
4541,1
4542,1
4543,1
4544,0
4545,1
4546,1
4547,0
4548,1
4549,0
4550,1
4551,0
4552,0
4553,0
4554,1
4555,1
4556,0
4557,1
4558,1
4559,0
4560,0
4561,1
4562,1
4563,0
4564,0
4565,0
4566,1
4567,0
4568,1
4569,1
4570,0
4571,0
4572,0
4573,0
4574,0
4575,0
4576,1
4577,0
4578,1
4579,0
4580,1
4581,0
4582,1
4583,0
4584,1
4585,0
4586,0
4587,0
4588,0
4589,1
4590,0
4591,1
4592,0
4593,1
4594,1
4595,1
4596,0
4597,1
4598,1
4599,1
4600,0
4601,0
4602,1
4603,1
4604,0
4605,0
4606,0
4607,1
4608,0
4609,0
4610,1
4611,1
4612,0
4613,0
4614,0
4615,0
4616,1
4617,0
4618,0
4619,1
4620,0
4621,1
4622,0
4623,0
4624,0
4625,0
4626,0
4627,0
4628,0
4629,1
4630,0
4631,0
4632,0
4633,0
4634,0
4635,0
4636,1
4637,0
4638,1
4639,0
4640,0
4641,0
4642,0
4643,0
4644,1
4645,1
4646,1
4647,1
4648,1
4649,1
4650,1
4651,0
4652,0
4653,0
4654,0
4655,0
4656,1
4657,0
4658,0
4659,0
4660,0
4661,0
4662,1
4663,0
4664,0
4665,0
4666,0
4667,0
4668,0
4669,1
4670,0
4671,1
4672,0
4673,1
4674,0
4675,1
4676,1
4677,0
4678,0
4679,1
4680,0
4681,1
4682,1
4683,1
4684,1
4685,0
4686,0
4687,0
4688,0
4689,0
4690,1
4691,0
4692,0
4693,0
4694,1
4695,0
4696,0
4697,0
4698,0
4699,1
4700,0
4701,0
4702,1
4703,1
4704,1
4705,0
4706,0
4707,0
4708,1
4709,0
4710,0
4711,1
4712,1
4713,0
4714,1
4715,0
4716,1
4717,0
4718,0
4719,1
4720,0
4721,1
4722,1
4723,1
4724,1
4725,0
4726,0
4727,0
4728,0
4729,0
4730,1
4731,0
4732,0
4733,0
4734,0
4735,1
4736,0
4737,1
4738,1
4739,1
4740,0
4741,0
4742,1
4743,1
4744,1
4745,1
4746,0
4747,1
4748,1
4749,1
4750,0
4751,0
4752,0
4753,0
4754,1
4755,0
4756,0
4757,0
4758,0
4759,0
4760,1
4761,0
4762,0
4763,1
4764,0
4765,0
4766,1
4767,1
4768,1
4769,1
4770,1
4771,0
4772,1
4773,1
4774,1
4775,0
4776,0
4777,1
4778,0
4779,0
4780,1
4781,1
4782,1
4783,1
4784,0
4785,0
4786,1
4787,0
4788,1
4789,0
4790,0
4791,1
4792,0
4793,0
4794,0
4795,1
4796,0
4797,1
4798,1
4799,0
4800,0
4801,1
4802,0
4803,0
4804,0
4805,0
4806,0
4807,1
4808,1
4809,0
4810,1
4811,1
4812,0
4813,1
4814,0
4815,0
4816,1
4817,0
4818,1
4819,0
4820,1
4821,1
4822,1
4823,0
4824,0
4825,0
4826,1
4827,0
4828,1
4829,0
4830,0
4831,0
4832,0
4833,0
4834,0
4835,0
4836,0
4837,0
4838,1
4839,1
4840,0
4841,1
4842,1
4843,0
4844,0
4845,1
4846,1
4847,1
4848,1
4849,0
4850,1
4851,0
4852,1
4853,1
4854,0
4855,0
4856,1
4857,0
4858,1
4859,0
4860,0
4861,0
4862,0
4863,1
4864,0
4865,0
4866,0
4867,1
4868,0
4869,1
4870,1
4871,1
4872,1
4873,1
4874,1
4875,1
4876,1
4877,0
4878,0
4879,0
4880,1
4881,1
4882,1
4883,1
4884,1
4885,0
4886,0
4887,1
4888,0
4889,1
4890,1
4891,1
4892,1
4893,1
4894,0
4895,1
4896,1
4897,1
4898,1
4899,1
4900,1
4901,0
4902,1
4903,1
4904,1
4905,1
4906,0
4907,0
4908,0
4909,0
4910,0
4911,1
4912,1
4913,0
4914,1
4915,1
4916,1
4917,1
4918,1
4919,0
4920,0
4921,1
4922,0
4923,1
4924,1
4925,1
4926,0
4927,1
4928,0
4929,1
4930,0
4931,0
4932,1
4933,0
4934,1
4935,0
4936,0
4937,0
4938,1
4939,1
4940,0
4941,1
4942,1
4943,0
4944,1
4945,1
4946,1
4947,1
4948,0
4949,1
4950,1
4951,0
4952,0
4953,0
4954,1
4955,1
4956,0
4957,0
4958,0
4959,0
4960,1
4961,1
4962,0
4963,1
4964,1
4965,1
4966,1
4967,1
4968,0
4969,0
4970,1
4971,0
4972,1
4973,1
4974,0
4975,0
4976,0
4977,0
4978,0
4979,0
4980,1
4981,1
4982,1
4983,0
4984,1
4985,0
4986,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,1
4996,0
4997,0
4998,0
4999,0
5000,1
5001,1
5002,0
5003,0
5004,0
5005,1
5006,0
5007,0
5008,1
5009,0
5010,0
5011,0
5012,0
5013,0
5014,0
5015,0
5016,1
5017,0
5018,1
5019,1
5020,0
5021,1
5022,0
5023,1
5024,1
5025,0
5026,1
5027,1
5028,0
5029,1
5030,1
5031,0
5032,1
5033,1
5034,0
5035,1
5036,0
5037,1
5038,0
5039,0
5040,0
5041,1
5042,1
5043,0
5044,1
5045,1
5046,1
5047,1
5048,0
5049,1
5050,1
5051,0
5052,0
5053,0
5054,1
5055,0
5056,1
5057,1
5058,0
5059,0
5060,0
5061,1
5062,1
5063,1
5064,1
5065,1
5066,1
5067,0
5068,1
5069,1
5070,1
5071,1
5072,0
5073,0
5074,1
5075,0
5076,1
5077,0
5078,0
5079,0
5080,1
5081,1
5082,1
5083,0
5084,0
5085,1
5086,1
5087,0
5088,0
5089,0
5090,1
5091,0
5092,1
5093,0
5094,1
5095,0
5096,1
5097,0
5098,0
5099,0
5100,0
5101,0
5102,0
5103,0
5104,0
5105,1
5106,1
5107,1
5108,0
5109,0
5110,1
5111,0
5112,1
5113,0
5114,1
5115,1
5116,0
5117,1
5118,1
5119,1
5120,0
5121,0
5122,0
5123,1
5124,1
5125,0
5126,0
5127,0
5128,0
5129,0
5130,0
5131,0
5132,0
5133,1
5134,0
5135,0
5136,0
5137,1
5138,0
5139,1
5140,0
5141,0
5142,1
5143,0
5144,0
5145,0
5146,0
5147,1
5148,1
5149,0
5150,0
5151,1
5152,0
5153,0
5154,1
5155,1
5156,1
5157,0
5158,0
5159,1
5160,0
5161,1
5162,1
5163,1
5164,1
5165,1
5166,1
5167,0
5168,0
5169,0
5170,1
5171,0
5172,0
5173,0
5174,1
5175,0
5176,1
5177,1
5178,0
5179,1
5180,0
5181,1
5182,0
5183,0
5184,0
5185,0
5186,0
5187,0
5188,0
5189,1
5190,1
5191,0
5192,1
5193,1
5194,0
5195,0
5196,0
5197,1
5198,1
5199,0
5200,1
5201,0
5202,1
5203,1
5204,1
5205,0
5206,1
5207,0
5208,0
5209,0
5210,0
5211,1
5212,1
5213,0
5214,1
5215,0
5216,0
5217,0
5218,1
5219,0
5220,1
5221,0
5222,0
5223,0
5224,1
5225,0
5226,1
5227,0
5228,0
5229,1
5230,0
5231,1
5232,0
5233,0
5234,1
5235,0
5236,0
5237,0
5238,1
5239,0
5240,0
5241,0
5242,1
5243,1
5244,1
5245,0
5246,0
5247,1
5248,0
5249,0
5250,1
5251,0
5252,1
5253,1
5254,1
5255,0
5256,0
5257,1
5258,0
5259,0
5260,0
5261,0
5262,0
5263,1
5264,1
5265,0
5266,1
5267,0
5268,1
5269,1
5270,1
5271,0
5272,0
5273,0
5274,1
5275,1
5276,1
5277,0
5278,0
5279,0
5280,0
5281,1
5282,0
5283,0
5284,0
5285,0
5286,0
5287,0
5288,0
5289,0
5290,0
5291,0
5292,0
5293,0
5294,0
5295,1
5296,0
5297,1
5298,0
5299,1
5300,0
5301,1
5302,0
5303,0
5304,0
5305,1
5306,0
5307,1
5308,1
5309,0
5310,1
5311,1
5312,0
5313,0
5314,0
5315,0
5316,0
5317,0
5318,1
5319,0
5320,1
5321,1
5322,0
5323,1
5324,1
5325,1
5326,1
5327,0
5328,0
5329,1
5330,1
5331,0
5332,1
5333,0
5334,0
5335,1
5336,0
5337,1
5338,0
5339,0
5340,1
5341,0
5342,0
5343,0
5344,0
5345,1
5346,0
5347,0
5348,1
5349,1
5350,0
5351,1
5352,0
5353,1
5354,1
5355,0
5356,1
5357,1
5358,0
5359,0
5360,1
5361,1
5362,0
5363,0
5364,1
5365,0
5366,1
5367,1
5368,1
5369,0
5370,0
5371,0
5372,0
5373,0
5374,1
5375,1
5376,0
5377,1
5378,0
5379,1
5380,0
5381,1
5382,0
5383,0
5384,0
5385,0
5386,1
5387,1
5388,0
5389,1
5390,0
5391,0
5392,1
5393,0
5394,1
5395,0
5396,1
5397,0
5398,0
5399,0
5400,1
5401,1
5402,0
5403,0
5404,1
5405,1
5406,0
5407,1
5408,0
5409,1
5410,1
5411,0
5412,0
5413,1
5414,1
5415,0
5416,0
5417,0
5418,1
5419,0
5420,1
5421,0
5422,1
5423,0
5424,1
5425,0
5426,1
5427,1
5428,0
5429,1
5430,0
5431,1
5432,0
5433,1
5434,0
5435,0
5436,0
5437,1
5438,0
5439,0
5440,0
5441,0
5442,1
5443,0
5444,1
5445,1
5446,0
5447,1
5448,1
5449,0
5450,1
5451,1
5452,1
5453,0
5454,1
5455,1
5456,0
5457,1
5458,0
5459,1
5460,1
5461,0
5462,0
5463,1
5464,1
5465,1
5466,1
5467,0
5468,0
5469,1
5470,1
5471,0
5472,0
5473,1
5474,1
5475,1
5476,1
5477,0
5478,1
5479,1
5480,1
5481,0
5482,1
5483,1
5484,0
5485,0
5486,0
5487,1
5488,1
5489,1
5490,0
5491,0
5492,1
5493,0
5494,1
5495,0
5496,0
5497,1
5498,0
5499,1
5500,0
5501,0
5502,1
5503,1
5504,0
5505,0
5506,0
5507,0
5508,1
5509,1
5510,1
5511,0
5512,0
5513,1
5514,1
5515,1
5516,1
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,1
5524,1
5525,0
5526,0
5527,0
5528,1
5529,0
5530,1
5531,0
5532,1
5533,0
5534,0
5535,1
5536,0
5537,1
5538,0
5539,1
5540,1
5541,0
5542,1
5543,1
5544,0
5545,1
5546,1
5547,1
5548,0
5549,0
5550,0
5551,1
5552,0
5553,1
5554,1
5555,0
5556,0
5557,0
5558,1
5559,1
5560,1
5561,1
5562,0
5563,0
5564,0
5565,1
5566,1
5567,0
5568,1
5569,1
5570,1
5571,0
5572,0
5573,0
5574,1
5575,1
5576,0
5577,1
5578,0
5579,0
5580,0
5581,0
5582,1
5583,0
5584,0
5585,0
5586,0
5587,0
5588,1
5589,0
5590,0
5591,1
5592,1
5593,1
5594,0
5595,0
5596,0
5597,1
5598,0
5599,1
5600,1
5601,1
5602,0
5603,0
5604,1
5605,0
5606,0
5607,1
5608,0
5609,0
5610,1
5611,1
5612,0
5613,0
5614,1
5615,1
5616,1
5617,0
5618,0
5619,1
5620,0
5621,0
5622,1
5623,0
5624,1
5625,1
5626,0
5627,0
5628,0
5629,1
5630,1
5631,0
5632,0
5633,1
5634,0
5635,0
5636,1
5637,0
5638,1
5639,1
5640,0
5641,1
5642,1
5643,1
5644,0
5645,1
5646,0
5647,1
5648,0
5649,1
5650,1
5651,0
5652,0
5653,0
5654,1
5655,0
5656,1
5657,0
5658,0
5659,1
5660,0
5661,1
5662,1
5663,0
5664,0
5665,0
5666,0
5667,0
5668,0
5669,0
5670,1
5671,1
5672,0
5673,1
5674,0
5675,1
5676,0
5677,0
5678,1
5679,0
5680,1
5681,0
5682,1
5683,0
5684,0
5685,0
5686,1
5687,1
5688,1
5689,1
5690,1
5691,0
5692,1
5693,0
5694,0
5695,0
5696,0
5697,0
5698,1
5699,0
5700,0
5701,1
5702,0
5703,0
5704,1
5705,0
5706,0
5707,1
5708,0
5709,0
5710,0
5711,1
5712,1
5713,1
5714,1
5715,0
5716,1
5717,1
5718,0
5719,0
5720,0
5721,0
5722,1
5723,1
5724,0
5725,1
5726,0
5727,1
5728,1
5729,0
5730,0
5731,0
5732,0
5733,0
5734,0
5735,0
5736,0
5737,0
5738,1
5739,0
5740,0
5741,0
5742,1
5743,1
5744,0
5745,0
5746,0
5747,1
5748,0
5749,0
5750,0
5751,1
5752,1
5753,0
5754,0
5755,0
5756,0
5757,0
5758,0
5759,0
5760,1
5761,1
5762,1
5763,1
5764,1
5765,1
5766,0
5767,0
5768,0
5769,1
5770,0
5771,0
5772,1
5773,1
5774,1
5775,1
5776,0
5777,1
5778,0
5779,0
5780,0
5781,1
5782,1
5783,1
5784,1
5785,0
5786,1
5787,1
5788,1
5789,1
5790,0
5791,0
5792,1
5793,1
5794,1
5795,0
5796,1
