seq,target
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Eukarya
Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Eukarya
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Eukarya
Xyl(b1-4)Glc(b1-4)[Glc(b1-3)]Glc,Eukarya
Glc(b1-4)[Glc(b1-3)]Glc,Eukarya
Glc(b1-2)[Rha(a1-4)]Glc,Eukarya
Glc(b1-2)[Xyl(b1-4)]Glc,Eukarya
Fruf(b2-6)Glc(a1-2)Fruf,Eukarya
Fruf(b1-2)Fruf(b2-6)Glc(a1-2)Fruf,Eukarya
Gal(a1-6)Gal(a1-6)Glc(a1-2)Fruf,Eukarya
Fruf(b1-2)Fruf(b1-2)Fruf(b2-6)Glc(a1-2)Fruf,Eukarya
Gal(a1-6)Glc(a1-2)Fruf,Eukarya
Glc(b1-4)Glc(b1-4)Man,Eukarya
Glc(b1-4)Glc(b1-4)Glc(b1-4)Man,Eukarya
Fruf(b1-2)Fruf(b1-2)Glc,Eukarya
Fruf(b1-2)Fruf(b1-2)Fruf(b1-2)Glc,Eukarya
Rha(a1-2)[Rha(a1-4)]Glc,Eukarya
Fruf(b1-2)Fruf(b2-6)Glc,Eukarya
Man(a1-3)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)Man(a1-2)Man(a1-2)Man,Eukarya
Man(a1-2)Man(a1-2)Man,Eukarya
Man(a1-3)Man(a1-3)Man(a1-2)Man(a1-2)Man,Eukarya
Man(a1-2)[Glc(a1-3)]Man,Eukarya
Man(a1-2)[Gal(a1-3)]Man,Eukarya
Man(a1-6)[Glc(a1-3)]Man,Eukarya
Man(a1-6)[Gal(a1-3)]Man,Eukarya
Man(a1-6)[Gal(b1-3)]Man,Eukarya
Man(a1-6)[Glc(b1-3)]Man,Eukarya
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcN,Eukarya
Man(a1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAcN,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcN,Eukarya
Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAcN,Eukarya
Man(a1-3)[Man(a1-3)]Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAcN,Eukarya
Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Virus
GlcNAc(a1-2)Galf(a1-2)[Galf(b1-3)]Gal,Bacteria
Galf(a1-3)GlcNAc(a1-2)Galf(a1-2)[Galf(b1-3)]Gal,Bacteria
GlcNAc(a1-2)Galf(a1-2)Gal,Bacteria
Galf(a1-2)[Gal(b1-3)]Gal-ol,Bacteria
Galf(a1-3)GlcNAc(a1-2)Galf(a1-2)[Galf(b1-3)]Gal-ol,Bacteria
GlcNAc(a1-2)Galf(a1-2)[Galf(b1-3)]Gal-ol,Bacteria
GlcNAc(a1-2)Galf(a1-2)Gal-ol,Bacteria
GlcNAc(a1-4)Gal(b1-3)[Fuc(a1-4)[GlcNAc(b1-3)]GlcNAc(b1-6)]GalNAc,Eukarya
GlcNAc(a1-4)Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Eukarya
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)][Fuc(a1-4)]GlcNAc(b1-6)][GlcNAc(a1-4)Gal(b1-3)]GlcNAc,Eukarya
GlcNAc(a1-4)Gal(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)GlcNAc(b1-6)]GalNAc,Eukarya
NeuNGc(a2-3)[Gal(b1-4)]Gal,Eukarya
Fuc(a1-2)Gal(b1-3)[GlcNAc(b1-3)[Fuc(a1-4)]GlcNAc(b1-6)]GalNAc,Eukarya
Fuc(a1-4)[GlcNAc(b1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Eukarya
GlcNAc(a1-4)Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Eukarya
Fuc(a1-4)[GlcNAc(b1-3)]GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,Eukarya
GlcNAc(a1-4)Gal(b1-4)[NeuNGc(a2-3)]Gal,Eukarya
GlcNAc(b1-3)GlcNAc(b1-6)[NeuNAc(a2-3)[Gal(b1-4)]Gal(b1-3)]GalNAc,Eukarya
GlcNAc(b1-3)[Fuc(a1-4)]GlcNAc(b1-6)[Gal(b1-4)[NeuNAc(a2-3)]Gal(b1-3)]GalNAc,Eukarya
GlcNAc(a1-4)Gal(b1-3)[Fuc(a1-4)[GlcNAc(b1-3)]GlcNAc(b1-6)]GalNAc,Eukarya
NeuNGc(a2-3)[Gal(b1-4)]Gal(b1-3)[GlcNAc(b1-3)[Fuc(a1-4)]GlcNAc(b1-6)]GalNAc,Eukarya
GlcNAc(a1-4)Gal(b1-4)[NeuNGc(a2-3)]Gal(b1-3)[GlcNAc(b1-3)[Fuc(a1-4)]GlcNAc(b1-6)]GalNAc,Eukarya
Fuc(a1-2)Gal(b1-3)GalNAc,Eukarya
GlcNAc(a1-4)Gal(b1-4)][NeuNAc(a2-3)]Gal(b1-3)][GlcNAc(b1-3)GlcNAc(b1-6)]GalNAc,Eukarya
Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Eukarya
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Gal(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]ManNAc,Eukarya
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
GalNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
NeuNAc(a2-3)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Eukarya
GlcNAc(b1-2)Man(a1-6)[Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Eukarya
Man(a1-4)Man(a1-4)Man,Eukarya
Xyl(b1-2)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAcN,Eukarya
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAcN,Eukarya
Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAcN,Eukarya
Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Eukarya
Xyl(a1-6)Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Gal(b1-2)Xyl(a1-6)]Glc(b1-4)Glc-ol,Eukarya
Xyl(a1-6)Glc(b1-4)[Gal(b1-2)Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)Glc-ol,Eukarya
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)GalNAc,Eukarya
Fuc(a1-2)Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc,Eukarya
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Fuc(a1-2)Gal(b1-3)[Fuc(a1-2)]Gal(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Fuc(a1-2)Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Eukarya
Gal(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Fuc(a1-2)Gal(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Fuc(a1-2)Gal(b1-3)GalNAc,Eukarya
GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-3)GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[GlcNAc(b1-6)]Gal(b1-3)GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)[Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)]GalNAc,Eukarya
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[Fuc(a1-2)][GlcNAc(b1-6)]Gal(b1-3)[NeuNGc(a2-6)]GalNAc,Eukarya
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)Gal(b1-3)GalNAc,Eukarya
GalNAc(a1-3)Gal(b1-3)GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-2)][GlcNAc(b1-6)]Gal(b1-3)GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)Gal(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)Gal(b1-3)Gal(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[NeuNGc(a2-6)]GalNAc,Eukarya
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc,Eukarya
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)Gal(b1-3)[NeuNGc(a2-6)]GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-2)][GlcNAc(b1-6)]Gal(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Gal(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-2)][GlcNAc(b1-6)]Gal,Eukarya
Gal(b1-3)[NeuNGc(a2-6)]GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[NeuNGc(a2-6)]GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Eukarya
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[Fuc(a1-2)]Gal(b1-3)[NeuNGc(a2-6)]GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-2)][GlcNAc(b1-6)]Gal(b1-3)[NeuNGc(a2-6)]GalNAc,Eukarya
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-2)][GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[GlcNAc(b1-3)GlcNAc(b1-6)]GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc,Eukarya
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)Gal(b1-3)[NeuNGc(a2-6)]GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-2)]Gal(b1-3)[NeuNGc(a2-6)]GalNAc,Eukarya
Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)[Gal(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)][Fuc(a1-2)]Gal(b1-3)GalNAc,Eukarya
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Eukarya
Fuc(a1-2)Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Eukarya
Gal(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Fuc(a1-2)Gal(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Fuc(a1-2)Gal(b1-3)GalNAc,Eukarya
Gal(b1-3)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Eukarya
NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)]GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Gal(b1-3)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Fuc(a1-2)Gal(b1-3)GalNAc,Eukarya
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,Eukarya
Man(a1-3)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Eukarya
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,Eukarya
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
GlcNAc(b1-3)[NeuNAc(a2-6)]Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-6)]Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-6)]GalNAc,Eukarya
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,Eukarya
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(a1-4)Gal(b1-3)]GalNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
GlcNAc(a1-4)Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Eukarya
Man(a1-3)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Eukarya
