,Seqs,True-Class0,True-Class1,True-Class2,True-Class3,Predicted-Class0,Predicted-Class1,Predicted-Class2,Predicted-Class3
416,"['Fuc', 'a1-2', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,1.1132725319384917e-07,0.022516390308737755,0.977344810962677,0.00013879811740480363
417,"['GlcNAc', 'b1-3', 'NeuNGc', 'a2-6', 'GalNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,1.2815344234695658e-06,2.4525737899239175e-05,0.999974250793457,1.1171186642400244e-08
418,"['GlcOPyr', 'b1-3', 'Rha', 'a1-5', '1dAlt-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,3.446488676672743e-07,0.9999995231628418,9.446234372489926e-08,9.892919372589404e-09
419,"['Man', 'b1-2', 'Glc', 'a1-4', 'Gal', 'a1-6', 'Gal', 'a1-6', 'Gal', '1-1', '1-1']",0.0,0.0,1.0,0.0,7.332559559536378e-11,0.0012221646029502153,0.9987778067588806,1.2118908307434673e-12
420,"['Fruf', 'b1-2', 'Fruf', 'b1-2', 'Fruf', 'b1-2', 'Fruf', 'b2-6', 'Fruf', 'b1-2', 'Glc']",0.0,0.0,1.0,0.0,4.128052069063415e-07,0.00015328875451814383,0.9998462200164795,2.958907785455267e-08
421,"['GlcNAc', 'b1-6', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc']",0.0,0.0,1.0,0.0,4.2027217261875194e-08,0.00017479981761425734,0.9998251795768738,7.035166893487599e-10
422,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-2', 'Man', 'a1-3', 'Man']",0.0,0.0,1.0,0.0,1.2655024597685305e-11,4.038528277305886e-05,0.9999535083770752,6.131342161097564e-06
423,"['RhaOMe', 'a1-3', 'Rha', 'a1-3', 'Man', 'a1-2', 'Man-ol', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,8.494079679621791e-07,0.9990668892860413,0.0009181308560073376,1.4190619367582258e-05
424,"['GlcA', 'b1-3', 'GalNAc', 'b1-3', 'GlcNAc', 'b1-4', 'Glc', 'b1-4', 'GalNAc', 'b1-4', 'GlcA']",0.0,1.0,0.0,0.0,3.007959215040046e-09,0.9895602464675903,0.010439814068377018,2.911776341349144e-15
425,"['Gal', 'a1-4', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Gal', 'a1-4', 'Gal', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,4.598554610019123e-13,2.353932723053731e-05,0.9999765157699585,1.376738723024573e-10
426,"['Fuc', 'a1-4', 'GlcNAc', 'b1-4', 'GalA', 'a1-3', 'Fuc', 'a1-3', 'GlcNAc', 'b1-3', 'GlcNAc']",0.0,1.0,0.0,0.0,5.535864544548019e-10,0.9908474683761597,0.00915248692035675,6.164291299626257e-09
427,"['QuiNFo', 'b1-2', 'Rib', 'b1-4', 'GlcA', 'b1-4', 'GlcA', 'b1-3', 'FucNAc', 'a1-2', 'QuiNFo']",0.0,1.0,0.0,0.0,7.88258702755229e-09,0.9999977350234985,2.293236320838332e-06,3.849255358900905e-10
428,"['Araf', 'a1-2', 'Glc', 'b1-3', 'Glc', 'b1-2', 'Ara', 'a1-6', 'Glc', '1-1', '1-1']",0.0,0.0,1.0,0.0,9.139831252946706e-12,2.256083917018259e-06,0.9999977350234985,5.6444679659428676e-12
429,"['KdoOP', 'a2-4', 'Kdo', 'a2-6', 'GlcOPN', 'b1-6', 'GlcOPN', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,8.666037665250315e-09,1.0,2.904421769756027e-08,6.726584844685135e-10
430,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Man']",0.0,0.0,1.0,0.0,5.36350206869346e-13,7.903072400949895e-05,0.9999209642410278,3.6358152044613234e-08
431,"['GalNAc', 'b1-4', 'NeuNAc', 'a2-3', 'Gal', 'b1-3', 'Gal', 'a1-2', 'Gal', 'b1-3', 'Glc']",0.0,1.0,0.0,0.0,1.4904801351467434e-11,0.6555700898170471,0.34442993998527527,5.270827719595916e-13
432,"['Fruf', 'b1-2', 'Fruf', 'b1-2', 'Fruf', 'b1-2', 'Glc', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,4.9697409849613905e-06,0.23129673302173615,0.7686983346939087,3.320704777820538e-08
433,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,3.9718832389734615e-11,0.0005157088744454086,0.9992527365684509,0.0002315342571819201
434,"['Glc', 'a1-3', 'Glc', 'a1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,8.761700883042067e-06,0.45082592964172363,0.5491586327552795,6.716381903970614e-06
435,"['GlcNAc', 'a1-4', 'GalNAc', 'b1-4', 'GlcA', 'b1-3', 'GalNAc', 'b1-6', 'Glc', 'b1-3', 'GalNAc']",0.0,1.0,0.0,0.0,1.4155309682652856e-13,0.3544659912586212,0.6455340385437012,6.963478505805692e-16
436,"['Glc', 'b1-2', 'Glc', 'b1-3', 'Glc', 'b1-4', 'Gal', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,4.045754849357763e-06,0.13098658621311188,0.8690093159675598,3.107154000758783e-08
437,"['GlcA', 'b1-3', 'GalA', 'a1-2', 'Rha', 'a1-4', 'GlcA', 'b1-3', 'GalA', 'a1-2', 'Rha']",0.0,0.0,1.0,0.0,6.417976372574685e-09,7.672658830415457e-05,0.9999232292175293,2.1568917113799448e-16
438,"['GlcA', 'a1-2', 'LegNAcNAla', 'a2-3', 'LDManHep', 'a1-3', 'Gal', 'b1-4', 'Glc', 'b1-4', 'GlcA']",0.0,1.0,0.0,0.0,3.837267925632659e-08,1.0,3.086291044951395e-08,8.51648439270658e-12
439,"['Glc', 'a1-4', 'Rha', 'a1-3', 'GlcA', 'b1-3', 'GlcNAc', 'a1-3', 'Rha', 'a1-6', 'Glc']",0.0,1.0,0.0,0.0,1.6031915920679263e-13,0.9999933242797852,6.689162546535954e-06,8.712191260301996e-15
440,"['Man', 'b1-2', 'Man', 'a1-2', 'Glc', 'a1-3', 'Man', 'a1-2', 'Man', 'b1-3', 'GlcNAc']",0.0,1.0,0.0,0.0,7.378172378613712e-11,0.7326672673225403,0.2673327624797821,1.2817727434999426e-10
441,"['GlcNAc', 'b1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,5.632840114483395e-13,2.0459560801100451e-07,0.9999997615814209,9.163423908553625e-10
442,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",0.0,0.0,1.0,0.0,3.705036971668463e-11,0.004412188660353422,0.9954866766929626,0.00010110233415616676
443,"['Fuc', 'a1-2', 'Gal', 'b1-4', 'GlcNAc', 'b1-3', 'Fuc', 'a1-2', 'Gal', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,6.552752589671085e-14,0.025215977802872658,0.9747838973999023,1.5703385258802882e-07
444,"['GlcNMeOVac', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAcOS-ol', '1-1', '1-1']",0.0,1.0,0.0,0.0,3.707304358613328e-06,0.9999481439590454,4.732387969852425e-05,7.86389875884197e-07
445,"['Rha', 'a1-4', 'Glc', 'b1-6', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,4.292934497468481e-12,0.00018617942987475544,0.9998138546943665,4.838940324282913e-14
446,"['Glc', 'b1-3', 'Araf', 'a1-4', 'Rha', 'a1-2', 'Glc', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,4.3926196013899244e-08,0.01716308481991291,0.9828368425369263,4.755672418366164e-12
447,"['6dAlt', 'b1-3', 'GalNAc', 'b1-3', 'Gal', 'b1-4', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",0.0,0.0,1.0,0.0,6.522647699735984e-11,0.0001717832055874169,0.9998282194137573,2.615386639898132e-12
448,"['GalNAc', 'a1-3', 'GlcNAc', 'a1-2', 'Man', 'b1-4', 'GalNAc', 'a1-3', 'GalNAc', '1-1', '1-1']",0.0,1.0,0.0,0.0,9.88090425452226e-12,0.9207010865211487,0.07929891347885132,1.379045488913988e-10
449,"['Gal', 'a1-6', 'Glc', 'a1-2', 'Fruf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,2.3796887660409993e-07,0.008881387300789356,0.9911183714866638,3.60259875265001e-08
450,"['Glc', 'a1-3', 'Rha', 'a1-3', 'Rha', 'a1-3', 'Rha', 'a1-3', 'Rha', 'a1-4', 'Glc']",0.0,1.0,0.0,0.0,1.8364039455764924e-10,0.9999996423721313,3.705810911469598e-07,1.5110054873979095e-10
451,"['GalN', 'a1-2', 'Man', 'b1-4', 'Glc', 'b1-2', 'Man', 'a1-5', 'Kdo', 'a2-6', 'GlcN']",0.0,1.0,0.0,0.0,8.798241579732746e-10,0.9999945163726807,5.455352038552519e-06,3.855289976151255e-10
452,"['GlcA', 'b1-4', 'GalNAc', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'GalNAc']",0.0,0.0,1.0,0.0,4.5204616959393373e-14,1.1552330647646158e-08,1.0,1.6860104788313143e-16
453,"['Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,8.129211193086405e-10,0.004562099929898977,0.9954219460487366,1.5845889720367268e-05
454,"['Glc', 'a1-3', 'L-QuiNAc', 'a1-4', 'Glc', 'a1-3', 'L-QuiNAc', 'a1-4', 'Glc', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.9445257848360598e-08,0.9999984502792358,1.5159921531449072e-06,1.2427754658705936e-10
455,"['GlcA', 'b1-3', 'Gal', 'b1-3', 'GalNAc', 'a1-4', 'GalNAc', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",0.0,0.0,1.0,0.0,1.5790932797465906e-11,0.07052791863679886,0.929472029209137,1.1721984494172943e-11
456,"['Fuc', 'a1-2', 'Gal', 'a1-3', 'Gal', 'a1-4', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",0.0,0.0,1.0,0.0,9.074581364121315e-11,0.03275170177221298,0.9672483205795288,7.06682889289878e-12
457,"['Rha', 'a1-6', 'Glc', 'a1-4', 'Glc', 'b1-3', 'Gal', 'a1-3', 'Glc', 'a1-6', 'GlcNAc']",0.0,1.0,0.0,0.0,9.235767397175118e-14,0.08805598318576813,0.9119439721107483,1.0127822178455058e-14
458,"['Ara', 'b1-2', 'Rha', 'a1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,0.00010744051542133093,0.03101733699440956,0.9688751101493835,1.1217894524406802e-07
459,"['GlcNOVac', 'b1-4', 'GlcNAc', 'b1-4', 'FucOMe', 'a1-6', 'GlcNAc', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,9.894776109575787e-10,0.999998927116394,1.034720867210126e-06,5.184927154289198e-09
460,"['Rha', 'a1-3', 'FucNAc', 'a1-3', 'FucNAc', 'a1-3', 'QuiNAc', 'b1-2', 'Rha', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.4424547493951945e-11,0.9999998807907104,1.0604982492168347e-07,1.1112737466345557e-11
461,"['Tyv', 'a1-3', 'Man', 'b1-4', 'Rha', 'a1-3', 'Glc', 'a1-6', 'Gal', 'a1-6', 'Man']",0.0,1.0,0.0,0.0,2.026570911084491e-09,0.9940832257270813,0.00591675378382206,6.125325580086383e-09
462,"['Glc', 'b1-2', 'Xyl', 'b1-3', 'Glc', 'b1-4', 'Gal', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,2.1030493826401653e-06,0.023069079965353012,0.9769286513328552,7.596787554575712e-08
463,"['GlcA', 'b1-6', 'Man', 'a1-3', 'Man', 'a1-3', 'Glc', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,4.2144081817241386e-05,0.07460980117321014,0.9253481030464172,2.0664311928264567e-10
464,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc']",0.0,0.0,1.0,0.0,1.877898281321677e-09,0.00038886305992491543,0.9996111989021301,1.1268150995613624e-10
465,"['Glc', 'b1-3', 'Rha', 'a1-4', 'GalA', 'a1-2', 'Rha', 'a1-2', 'Rha', 'a1-3', 'Rha']",0.0,1.0,0.0,0.0,3.2632974100721412e-09,0.9999996423721313,3.172856963828963e-07,3.34129357753947e-14
466,"['GlcNAc', 'b1-6', 'GlcNAc', 'b1-6', 'GlcN', 'b1-6', 'GlcNAc', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.5900678818070446e-07,0.9800429344177246,0.019956793636083603,1.5302285305551777e-07
467,"['Rha', 'a1-3', 'Rha', 'a1-2', 'RhaOMe', 'a1-3', 'Rha', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,5.52993952851466e-08,0.9998824596405029,0.0001163795095635578,1.1806450856965967e-06
468,"['NeuNAc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Gal', 'b1-4', 'GlcNAc', 'b1-4', 'Man']",0.0,0.0,1.0,0.0,6.3605717914860804e-12,0.007422295864671469,0.9925776124000549,7.046853767178618e-08
469,"['Ribf', 'b1-2', 'Ribf', 'b1-7', 'Kdo', 'b2-3', 'Ribf', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,9.069663770011616e-11,1.0,6.050595137765957e-13,4.033245612489189e-11
470,"['Fruf', 'b1-2', 'Fruf', 'b1-2', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,1.2433348501872388e-06,0.000388620188459754,0.9996101260185242,3.145710358865017e-10
471,"['Tyv', 'a1-3', 'Man', 'a1-4', 'Rha', 'a1-3', 'Glc', 'a1-6', 'Gal', 'a1-2', 'Man']",0.0,1.0,0.0,0.0,1.1495089602409081e-10,0.9999814033508301,1.8558472220320255e-05,3.580300864266216e-14
472,"['QuiNAc', 'b1-3', 'Rha', 'a1-3', 'Gal', 'a1-6', 'Gal', 'b1-3', 'D-FucNAc', 'a1-2', 'QuiNAc']",0.0,1.0,0.0,0.0,1.463229190590276e-11,0.9999998807907104,7.725987671847179e-08,1.4107700501786533e-14
473,"['NeuNAc', 'a2-3', 'Glc', 'b1-2', 'LDManHepOAc', 'a1-2', 'LDManHepOPEtn', 'a1-3', 'GlcOAc', 'b1-4', 'LDManHep']",0.0,1.0,0.0,0.0,2.0090608864042903e-12,0.9999996423721313,2.9825227443325275e-07,1.8173162974477464e-10
474,"['GalOPyr', 'b1-3', 'GlcOPyr', 'b1-4', 'Glc', 'b1-4', 'Glc', 'b1-6', 'L-4dThrHexA4en', 'b1-4', 'GlcA']",0.0,1.0,0.0,0.0,6.700139748572198e-11,1.0,1.003169014524019e-08,2.3887403150348388e-14
475,"['Glc', 'b1-3', 'D-FucNAc', 'a1-4', 'GalNAc', 'a1-3', 'GalNAc', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.0661994620519977e-09,0.9999990463256836,9.413553812009923e-07,2.5501935632665784e-12
476,"['LDManHep', 'a1-2', 'DDManHep', 'a1-2', 'GalA', 'a1-3', 'LDManHep', 'a1-7', 'LDManHepOPEtn', 'a1-3', 'Glc']",0.0,1.0,0.0,0.0,5.0550619246081396e-11,1.0,5.3576043476883176e-14,2.734682705979319e-12
477,"['GlcNOCmOVac', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc', 'a1-6', 'GlcNAcGro', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.1094777363496178e-07,0.9987264275550842,0.0012725177221000195,9.729465091368183e-07
478,"['GalNAc', 'b1-4', 'NeuNGc', 'a2-3', 'GalNAc', 'b1-3', 'Gal', 'b1-4', 'Gal', 'b1-3', 'GalNAc']",0.0,0.0,1.0,0.0,1.7165723703582714e-11,2.2391617676476017e-05,0.9999775886535645,1.2455288807711878e-13
479,"['Kdo', 'a2-4', 'Kdo', 'a2-6', 'GlcOPN', 'b1-6', 'GlcOPN', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.4237816481355026e-09,1.0,9.1269400925853e-09,9.864650762914096e-11
480,"['Gal', 'a1-6', 'Gal', 'b1-4', 'HepOP', 'a1-5', 'KdoOP', 'a2-6', 'GlcOPN', 'b1-6', 'GlcOPN']",0.0,1.0,0.0,0.0,7.119058120785837e-10,0.9996687173843384,0.0003313424240332097,1.4766555755940658e-09
481,"['Glc', 'b1-4', 'Man', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,0.0037272737827152014,0.2961529493331909,0.7001193761825562,3.382328372936172e-07
482,"['L-GulNAcA', 'a1-4', 'ManNAcA', 'b1-3', 'D-FucNAc-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,7.833384188415948e-06,0.9999336004257202,5.805002729175612e-05,5.280260211293353e-07
483,"['ManNAcA', 'b1-4', 'ManNAcA', 'b1-3', 'D-FucNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,3.44836848853447e-07,0.9999992847442627,6.460781065698029e-08,1.8835841331110714e-07
484,"['Gal', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'NeuNAc', 'a2-6', 'Gal']",0.0,0.0,0.0,1.0,1.3718080762049195e-13,4.710724169854075e-06,0.05236799642443657,0.9476273059844971
485,"['Rha', 'a1-3', 'Man', 'b1-4', 'ManOAc', 'a1-3', 'Rha', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,8.654097882754286e-07,0.9907885193824768,0.009210641495883465,4.4861362624715184e-08
486,"['Fuc', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-6', 'NeuNAc', 'a2-3', 'Gal', 'b1-3', 'GalNAc']",0.0,0.0,1.0,0.0,2.4659995771703547e-16,0.00030675678863190114,0.9996932744979858,1.7954583132751e-12
487,"['LDManHep', 'a1-3', 'Glc', 'b1-4', 'LDManHep', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,4.633065930903513e-09,0.9999134540557861,8.603481546742842e-05,4.984153747500386e-07
488,"['Glc', 'b1-2', 'ManOAc', 'b1-7', 'KdoOAcOS', 'b2-4', 'Man', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.9375924864561966e-07,0.9995808005332947,0.00041168800089508295,7.220864063128829e-06
489,"['Glc', 'b1-4', 'GalAOLac', 'b1-3', 'GalA', 'b1-4', 'GlcA', 'b1-4', 'Glc', '1-1', '1-1']",0.0,1.0,0.0,0.0,0.0020234929397702217,0.9977060556411743,0.00027040010900236666,9.745962614715609e-08
490,"['LegNFo', 'a2-4', 'GlcOSA', 'b1-2', 'Man', 'a1-4', 'Glc', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,0.0,1.0,0.002577496925368905,0.4149978756904602,0.5824224352836609,2.224279569418286e-06
491,"['Fuc', 'a1-2', 'Gal', 'a1-3', 'Gal', 'a1-4', 'Gal', 'b1-3', 'Gal', 'a1-4', 'Gal']",0.0,0.0,1.0,0.0,1.3459555692207914e-10,0.14001227915287018,0.8599876761436462,7.129797446880914e-11
492,"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Galf']",0.0,0.0,1.0,0.0,9.611273998899605e-10,0.02172982506453991,0.9782413244247437,2.891959411499556e-05
493,"['Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,3.4768621315350856e-09,0.004433027468621731,0.9955116510391235,5.5355532822431996e-05
494,"['Man', 'a1-3', 'Par', 'b1-4', 'Fuc', 'a1-3', 'GalNAc', 'b1-3', 'DDManHep', 'a1-7', 'LDManHep']",0.0,1.0,0.0,0.0,3.625233251612625e-14,1.0,3.699658635003544e-12,9.205726865480976e-15
495,"['Man', 'b1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-2', 'Man']",0.0,0.0,1.0,0.0,4.408584955428729e-11,1.2507733799793641e-06,0.9999873638153076,1.1448984878370538e-05
496,"['Glc', 'a1-3', 'GlcNAc', 'a1-4', 'Gal', 'a1-3', 'Glc', 'a1-4', 'Glc', '1-1', '1-1']",0.0,1.0,0.0,0.0,9.465998948229859e-13,0.9998511075973511,0.0001488783600507304,2.65027340351498e-11
497,"['Glc', 'b1-4', 'Glc', 'b1-4', 'D-FucOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,0.00015280762454494834,0.002408027183264494,0.9974383115768433,8.830696174300101e-07
498,"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Man']",0.0,0.0,1.0,0.0,1.0740153558175258e-11,1.102312921830162e-06,0.999983549118042,1.532195346953813e-05
499,"['ManOAc', 'a1-3', 'Glc', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,7.100086296674135e-09,0.9794954657554626,0.020504102110862732,3.690153675961483e-07
500,"['Man', 'b1-3', 'ManNAc', 'a1-3', 'Rha', 'b1-4', 'GlcNAc', 'a1-2', 'Man', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.273655902966908e-10,0.9999970197677612,2.9495940907509066e-06,9.057000288636985e-11
501,"['Rha', 'a1-3', 'Rha', 'b1-4', 'Rha', 'a1-2', 'Rha', 'b1-4', 'Rha', 'a1-3', 'Rha']",0.0,1.0,0.0,0.0,1.936857341178211e-09,0.9997993111610413,0.00020073087944183499,4.380014217986172e-08
502,"['GlcOPyr', 'b1-4', 'GlcN', 'b1-3', 'GalN', 'a1-3', 'LDManHepOP', 'a1-3', 'LDManHepOP', 'a1-5', 'Kdo']",0.0,1.0,0.0,0.0,3.1609187923359316e-13,1.0,5.478709026258811e-17,5.953495075400328e-13
503,"['Glc', 'b1-3', 'Glc', 'b1-3', 'Glc', 'b1-6', 'Glc', 'b1-3', 'Glc-ol', '1-1', '1-1']",0.0,0.0,1.0,0.0,2.647408958722508e-09,0.0007923481171019375,0.9992076754570007,6.747515740590515e-12
504,"['Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-3', 'Man', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.2115049230487784e-07,0.2206364870071411,0.7773004174232483,0.0020630357321351767
505,"['GalOS', 'b1-4', 'Fuc', 'a1-3', 'GlcNAc', 'b1-6', 'NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,7.920611011513756e-08,0.00018394304788671434,0.9998160004615784,1.299208407523622e-09
506,"['Gal', 'b1-3', 'Gal', 'b1-3', 'Gal', 'b1-3', 'Gal', 'b1-4', 'ManOP', 'a1-6', 'Gal']",0.0,0.0,1.0,0.0,2.5144598209125846e-11,1.9279863408883102e-05,0.9999806880950928,4.3959335727095095e-08
507,"['PseNAcNAc', 'b2-4', 'Gal', 'b1-4', 'GlcNAc', 'b1-4', 'PseNAcNAc', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,5.4009806405019845e-08,0.980476975440979,0.0012635436141863465,0.01825951784849167
508,"['Galf', 'b1-5', 'Galf', 'b1-5', 'Galf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,8.497349881508853e-06,0.6638562679290771,0.33610936999320984,2.5875782739603892e-05
509,"['ManNAc', 'b1-2', 'Rha', 'a1-2', 'Rha', 'a1-2', 'Gal', 'a1-3', 'GlcNAcOP', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.7585375378104118e-09,0.9999328851699829,6.711873720632866e-05,1.4092906008844608e-10
510,"['Fuc', 'a1-2', 'GalNAc', 'a1-3', 'Gal', 'b1-3', 'Fuc', 'a1-2', 'GlcNAc', 'b1-6', 'Gal']",0.0,0.0,1.0,0.0,3.218316252059407e-14,0.9900252819061279,0.009974714368581772,2.2483376271864586e-10
511,"['Rha', 'a1-2', 'Rha', 'a1-2', 'Rha', 'a1-4', 'GalA', 'a1-3', 'GlcNAc', 'a1-2', 'Rha']",0.0,1.0,0.0,0.0,4.21868755207111e-11,0.9999620914459229,3.795000520767644e-05,9.276546544811914e-12
512,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'NeuNAc', 'a2-3', 'Gal']",0.0,0.0,0.0,1.0,2.8235025909928e-15,2.5765752070583403e-05,0.007855589501559734,0.9921185970306396
513,"['GlcNCmOCm', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'FucOMe', 'a1-6', 'GlcNAc']",0.0,1.0,0.0,0.0,5.507780898028614e-09,0.9999305009841919,6.947577639948577e-05,4.52431647701701e-09
514,"['6dTalNAc', 'a1-3', 'GlcNAc', 'a1-3', 'FucNAc', 'a1-3', 'GlcNAc', 'b1-4', '6dTalNAc', '1-1', '1-1']",0.0,1.0,0.0,0.0,9.78470415802235e-10,0.9999873638153076,1.152869390352862e-05,1.050149535331002e-06
515,"['Abe', 'a1-3', 'Rha', 'b1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'GlcOAc', 'a1-4', 'Gal']",0.0,1.0,0.0,0.0,1.0282575679809725e-08,0.9971445202827454,0.0028547572437673807,7.69407733969274e-07
516,"['Gal', 'b1-3', 'GlcNAc', 'b1-3', 'Gal', 'b1-3', 'NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,4.2499625346748005e-11,0.6575539708137512,0.34244605898857117,4.332227909742414e-09
517,"['Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc', 'a1-3', 'GlcNAc', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,1.913891054527994e-07,0.9270976781845093,0.07289773225784302,4.329712737671798e-06
518,"['Kdo', 'a2-4', 'Kdo', 'a2-6', 'GlcOPN', 'b1-6', 'GlcN', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,4.2541839495591205e-10,0.9999996423721313,4.081036593106546e-07,4.792145499865619e-11
519,"['Gal', 'b1-4', 'GlcNAc', 'b1-3', 'NeuNGc', 'a2-6', 'GalNAc', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,9.144367485447447e-10,1.1289649819445913e-06,0.999998927116394,3.587418695438771e-10
